Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST0605,Catherine Peterson,Other,22 yrs,Delhi,2023-12-06,2024-07-26,,2.0,longmary@livingston.com,001-977-139-8343x515,UK
CUST0606,Terri Woods,Male,29 yrs,,2022-06-22,2025-04-10,,5.0,kathleen13@cohen.com,857.538.5617x363,
CUST0607,Ryan Thompson,Female,30,Chennai,2023-08-11,2024-05-13,48207,1.0,cassandra15@hotmail.com,001-119-749-2533x0209,UK
CUST0608,David Hester,Male,36,Chennai,2025-07-22,2025-05-17,30524,2.0,wrong_email.com,+1-105-973-9613x092,Canada
CUST0609,Ricky Carlson,,,Delhi,2024-06-02,2026-04-15,,1.0,traci58@yahoo.com,(719)457-7811x26193,India
CUST0610,,,,Pune,2025-08-07,2024-06-06,16655,5.0,devin80@yahoo.com,+1-107-039-5117x4916,
CUST0611,Christopher Short,Other,Age is 23 years,Bhopal,2022-01-11,2024-12-16,₹34879,,andersonkelly@gmail.com,1588293539,Canada
CUST0612,Katherine Lane,Female,,Mumbai,2023-09-29,2025-10-15,,4.0,wrong_email.com,+1-056-562-2689x57467,Canada
CUST0613,Nichole Martin,,57 yrs,Indore,2024-04-30,2025-03-13,₹26238,5.0,thartman@hotmail.com,(005)720-8653,India
CUST0614,Angela Brooks,,Age is 39 years,Mumbai,2023-06-23,2026-02-15,₹10745,4.0,wrong_email.com,668-455-3883x1404,USA
CUST0615,Joshua Parker,Female,Age is 37 years,,2024-05-26,2025-05-25,,,wrong_email.com,713.429.1026,India
CUST0616,Terry Hancock,Female,Age is 52 years,Bhopal,2025-10-10,2025-02-02,34356,4.0,stevenfarmer@jones.com,614.271.2368,Canada
CUST0617,Craig Fernandez,,23 yrs,Bhopal,2026-02-06,2025-11-19,,,arnoldjonathan@walton-scott.com,+1-375-812-9786x5841,UK
CUST0618,Jorge Alvarez,Other,51 yrs,Bhopal,2022-06-01,2025-03-31,4960,,cheyenne89@stark-shepherd.com,068-283-1009x602,India
CUST0619,Melissa Harris,Other,Age is 52 years,,2024-02-15,2024-07-01,,1.0,jaime26@gmail.com,(329)005-4171x4403,Canada
CUST0620,Travis Roy,Female,47 yrs,,2021-10-26,2025-06-28,42336,3.0,neil78@gmail.com,+1-347-722-3441x15389,Canada
CUST0621,David Burgess,,33,,2026-04-29,2025-01-27,30923,5.0,jordan64@yahoo.com,+1-647-019-2888,USA
CUST0622,Michael Armstrong,Male,Age is 60 years,Chennai,2025-03-13,2025-09-30,₹9405,2.0,wrong_email.com,473-958-7150,
CUST0623,Philip Pruitt,,59 yrs,,2023-10-22,2026-04-11,5887,5.0,wrong_email.com,993-528-0797,USA
CUST0624,Christina Watson,Other,44 yrs,Mumbai,2025-12-13,2026-03-10,,,wrong_email.com,(746)533-6125x042,India
CUST0625,Cathy Deleon,Female,,Pune,2024-04-23,,₹15940,3.0,brittanymiller@yahoo.com,(643)024-8850x182,UK
CUST0626,Hannah Robbins,Male,21 yrs,Bhopal,2025-04-04,2025-11-16,₹43300,1.0,wrong_email.com,7244340279,Canada
CUST0627,Michael Williamson,Female,Age is 41 years,Pune,2023-11-05,2025-06-13,,3.0,josephscott@brewer.com,(103)335-1873x822,India
CUST0628,Shelley Frey,Male,29,Bhopal,2021-10-16,2024-06-05,₹2298,5.0,xanderson@smith.com,(095)748-9948,Canada
CUST0629,Kenneth Lee,Female,23 yrs,Pune,2024-11-02,,,2.0,john53@cruz.com,(466)094-4380,USA
CUST0630,Richard Powers,,49 yrs,Chennai,2022-04-23,2025-10-08,,,iaguilar@gonzalez.com,(393)003-4554,USA
CUST0631,Norma Weiss,Female,Age is 53 years,Bhopal,2021-11-18,2025-12-07,₹45613,4.0,maryroberts@taylor.com,830.113.2469,
CUST0632,Elizabeth Garcia,Other,47 yrs,,2022-07-12,2025-10-12,42100,1.0,wrong_email.com,12345,Canada
CUST0633,Maria Evans,Male,Age is 28 years,,2025-04-13,2024-09-04,28336,5.0,wrong_email.com,433-201-6970x06698,USA
CUST0634,Anna Davis,Male,38 yrs,Bhopal,2023-04-11,,₹31245,,kelly07@hotmail.com,+1-665-199-3122x79244,USA
CUST0635,Anthony Weaver,Other,,Bhopal,2024-09-14,2024-05-22,,1.0,wayneyoung@gmail.com,674-937-6579x191,India
CUST0636,Kevin Miller,Other,,Bhopal,2024-02-29,2025-02-22,₹48341,,joshuacruz@thomas.com,(823)255-7354x63583,
CUST0637,Andrea Johnson,Male,56,,2022-07-23,2025-01-04,1343,1.0,wrong_email.com,359.706.9218x524,UK
CUST0638,Michelle Paul,Other,Age is 49 years,Chennai,2026-01-30,2025-09-01,₹47980,5.0,dakota86@yahoo.com,12345,UK
CUST0639,Eric Preston,Male,58,Delhi,2023-10-22,2025-06-24,₹31537,2.0,jonesjames@brown.biz,(003)753-9913x4801,UK
CUST0640,Debbie Harding,Female,Age is 24 years,Mumbai,2026-01-05,2025-03-08,25895,2.0,sabrina51@yahoo.com,(452)374-5251,UK
CUST0641,Nicholas Johnson,Male,,,2025-11-09,2025-07-06,₹31707,4.0,gloriaking@yahoo.com,341.660.2992x13721,UK
CUST0642,Dominique Smith,,Age is 38 years,Chennai,2022-11-10,,3330,2.0,sanchezamy@hotmail.com,2269627668,USA
CUST0643,Leslie House,Other,Age is 36 years,Indore,2024-07-05,,₹10403,5.0,pvaughn@gmail.com,+1-725-477-0033x8253,Canada
CUST0644,David Lewis,Female,,Chennai,2024-05-04,2026-01-24,6570,3.0,sharonbryant@hotmail.com,001-659-604-1854x9053,UK
CUST0645,Paul Johnson,Female,49,Chennai,2022-06-21,2025-10-05,,,rmercer@gmail.com,+1-767-727-0849x6725,
CUST0646,Nicholas Marsh,Other,,Bhopal,2023-02-16,2024-11-11,₹11136,2.0,hoffmanandrea@walsh.info,+1-337-120-4170,UK
CUST0647,Carol Morales,Male,Age is 32 years,Mumbai,2023-08-30,2026-02-02,₹20878,4.0,gperkins@long.info,(005)233-5604x837,Canada
CUST0648,Dawn Green,Other,41 yrs,Delhi,2024-03-27,2026-04-03,₹39166,4.0,theresastewart@yahoo.com,4640418293,
CUST0649,,Male,Age is 26 years,Pune,2021-06-14,2025-10-19,32923,3.0,johnbaker@hotmail.com,+1-816-768-1028x567,India
CUST0650,Jose Chapman,Female,,Delhi,2024-10-26,,₹36456,,mmartin@coleman.com,001-543-426-9605,UK
CUST0651,Michael Blake,Other,45 yrs,,2025-04-03,2025-03-16,₹15018,2.0,dthompson@hotmail.com,126-256-3791x08500,India
CUST0652,Justin Gentry,Male,,Chennai,2021-06-30,2025-08-02,,5.0,michael33@joyce.com,+1-299-857-2082x035,
CUST0653,Daniel Reed,Female,38 yrs,Mumbai,2024-09-21,2025-12-20,₹22380,5.0,peter59@hotmail.com,001-837-912-2814x984,
CUST0654,Martha White,Other,56 yrs,Bhopal,2021-05-16,2026-03-19,₹42427,1.0,juliemoore@gmail.com,776.556.0929,USA
CUST0655,Angel Williams,Female,20,Delhi,2026-03-21,2024-12-31,,1.0,fergusonjacob@rodriguez.com,12345,Canada
CUST0656,Morgan Wright,Female,Age is 22 years,Indore,2022-08-18,2025-04-14,,2.0,brendagoodwin@hotmail.com,+1-201-595-4664,India
CUST0657,Frank Myers,Female,45 yrs,Chennai,2024-03-27,2024-12-25,22888,1.0,wrong_email.com,001-885-774-9429x57482,USA
CUST0658,Lisa Lowe,Female,,Indore,2024-05-26,2025-04-27,19300,2.0,olsonalexander@yahoo.com,962-819-2147x44661,
CUST0659,Joel Morales,Female,Age is 55 years,,2021-07-03,,₹34963,,martinezanita@sutton-cline.biz,12345,India
CUST0660,Lisa Guerra,Male,,Mumbai,2025-05-11,2024-05-17,,1.0,robertsamy@haley.com,(495)124-3127x9175,UK
CUST0661,,Male,44,Chennai,2022-06-02,2025-04-03,13020,1.0,zunigaashley@alvarez.com,+1-451-036-3106,India
CUST0662,Lisa Rodriguez,Male,60,Indore,2022-12-31,2026-01-04,,,grossjennifer@rodriguez-thomas.com,(179)930-6947x9551,Canada
CUST0663,Linda May,,Age is 25 years,Indore,2021-12-14,2024-12-31,,2.0,melissacox@beasley.biz,+1-056-796-0495x60221,UK
CUST0664,Brian Moran,Female,41 yrs,Delhi,2024-07-31,2024-07-03,₹40315,2.0,kellerdawn@moore-quinn.com,+1-323-059-3716x0132,USA
CUST0665,David Diaz,,,,2025-12-01,,₹45970,5.0,lesterjames@hotmail.com,8186068502,Canada
CUST0666,Jennifer Lester,Other,29 yrs,Mumbai,2021-12-31,2025-05-08,₹1958,5.0,keithmary@robbins-gonzalez.com,(322)472-2574,USA
CUST0667,,,26,Pune,2021-12-04,2026-05-01,,4.0,timothy87@hotmail.com,969.126.2387x5387,India
CUST0668,Ronnie Villa,Male,,,2022-01-28,2026-03-01,₹38334,3.0,christopherballard@bailey.com,114-537-2196,India
CUST0669,Robert Hamilton,,39 yrs,,2023-08-10,2026-03-15,8297,2.0,wrong_email.com,833-346-4584,USA
CUST0670,Thomas Green,,,Bhopal,2022-10-16,2025-02-12,₹26997,5.0,wrong_email.com,8825124628,
CUST0671,Stephanie Taylor,Other,,,2024-11-12,2025-12-07,,3.0,porterkurt@campbell.com,(649)347-3619,USA
CUST0672,Stephen Tran,,Age is 27 years,Indore,2024-10-29,2025-03-26,5729,5.0,wrong_email.com,(758)175-1019x531,
CUST0673,Adriana Garcia,Male,25 yrs,Indore,2024-05-26,2025-06-05,,,wrong_email.com,+1-955-586-3140,USA
CUST0674,Mary Church,Female,34,,2026-02-28,2025-03-13,,4.0,frostmisty@yahoo.com,+1-737-748-7031,India
CUST0675,Robert Jones,Female,33,Pune,2022-05-11,2025-07-30,₹8909,2.0,kingeric@gmail.com,(376)613-1497x13767,
CUST0676,Linda Stewart,Female,,Mumbai,2024-04-11,2025-07-25,,5.0,taratorres@yahoo.com,389-984-5801x803,USA
CUST0677,Randy Johnson,Other,53,,2021-05-12,2025-12-23,₹26707,4.0,murraytaylor@nguyen.net,(267)927-3232x76435,India
CUST0678,James White,Other,,Pune,2022-03-31,2026-01-23,₹26494,2.0,michelle80@bryant-hickman.net,+1-134-993-5994x3791,India
CUST0679,Amy Sanders,Female,,,2023-03-31,2024-10-08,14825,5.0,heather57@yahoo.com,(238)892-3784x9353,
CUST0680,Mrs. Taylor Hernandez,Other,,Chennai,2025-04-21,,16020,5.0,raymondshelby@gmail.com,470.711.5035x3609,USA
CUST0681,Morgan Reid,Female,38,Delhi,2023-02-26,2025-05-09,19722,1.0,lindacontreras@clark.com,(866)297-9673x583,Canada
CUST0682,Adam Carter,Male,,,2025-10-08,,,3.0,johnbeard@gross.com,(690)375-9267,
CUST0683,Stephanie Chambers,,46 yrs,Mumbai,2024-07-23,2024-10-09,42254,4.0,jeremyroberts@robinson-le.com,578-544-5556x0099,India
CUST0684,Brent Foster,Female,25,Delhi,2023-12-17,2026-04-26,,2.0,qjensen@cannon-williamson.com,(851)660-7171x2002,Canada
CUST0685,Valerie Rivera,,Age is 28 years,Delhi,2022-11-14,2025-02-08,26405,1.0,guerraanthony@turner.com,+1-097-699-3725x3557,
CUST0686,Joshua Sharp,Female,59,Indore,2023-01-26,2025-07-16,36286,,jeffreylewis@gmail.com,001-036-471-3823x122,USA
CUST0687,Danny Nelson,,Age is 37 years,Pune,2024-06-20,,,5.0,rodneyhansen@hotmail.com,(930)076-8211x1298,India
CUST0688,Cindy Snyder,Male,,Bhopal,2023-08-12,2025-10-09,45897,,marychapman@hutchinson.com,(682)575-3313x71948,USA
CUST0689,Darren Joseph,,Age is 20 years,Delhi,2023-03-18,,₹14202,3.0,cory26@nguyen-haley.org,775-441-0284x08257,India
CUST0690,James Reeves,Male,,Delhi,2024-01-16,2025-08-19,7997,1.0,davidbaker@watson-brown.biz,978-516-6117,Canada
CUST0691,,,48,Chennai,2024-03-01,,,1.0,nicholas82@yahoo.com,(301)835-6564,UK
CUST0692,Frank Davenport,Female,,Pune,2021-06-15,2024-08-26,,3.0,wrong_email.com,062-708-1474x89532,Canada
CUST0693,Barry Peters,Other,,Chennai,2023-11-01,2025-09-14,,3.0,kristinaustin@smith.com,12345,
CUST0694,Mariah Perry,Female,Age is 25 years,,2023-09-28,2025-09-10,₹25242,,theresa71@camacho.org,(684)877-9301,
CUST0695,Aaron Swanson,Other,Age is 56 years,Chennai,2023-12-25,2025-08-13,34201,2.0,llynn@smith.com,+1-173-942-4138,Canada
CUST0696,William Cook,Other,38 yrs,Indore,2024-08-30,2024-07-11,,5.0,wrong_email.com,302.749.7290,Canada
CUST0697,Jeffrey Trujillo,Female,50 yrs,Bhopal,2022-01-25,2025-09-03,,1.0,webbsuzanne@cabrera.net,+1-416-661-8327x1741,Canada
CUST0698,Jacob Vaughan,,Age is 47 years,Chennai,2025-10-10,2025-12-19,₹23577,3.0,hillmegan@yahoo.com,+1-545-297-8837x6502,Canada
CUST0699,Brian Hale,,47,Chennai,2022-09-27,2025-08-01,₹19746,2.0,tammysmith@haley-medina.com,141-758-9993x93028,Canada
CUST0700,Jessica Rogers,Male,25,Pune,2024-01-25,2026-01-29,35603,,diazsarah@jones-mcconnell.com,001-050-933-8165,UK
CUST0701,Todd Quinn,Male,28 yrs,Delhi,2025-02-09,2024-06-12,₹8935,3.0,jacqueline12@yahoo.com,7815766128,
CUST0702,Cheryl Mckinney,Other,,Delhi,2025-02-25,2024-05-27,₹39027,,conwaytasha@drake-hall.com,001-541-515-7474,UK
CUST0703,,,,,2026-04-26,,,3.0,carrie01@wilson.com,7535665436,Canada
CUST0704,Erin Stephens,,,Bhopal,2024-04-29,2025-11-01,,,bakerjillian@smith-henson.com,+1-820-133-2191x878,India
CUST0705,Michael Fox Jr.,Other,36 yrs,Pune,2022-01-03,2024-11-01,18045,1.0,paulasimpson@martinez.com,+1-772-293-8842x4969,
CUST0706,Jeremy Morris,Other,,Delhi,2021-08-07,2024-09-13,₹46280,2.0,ijacobs@yahoo.com,501.876.1766x7546,Canada
CUST0707,Kaitlyn Castro,Male,,Chennai,2024-08-15,2025-10-02,,2.0,wrong_email.com,831-531-0865x74042,
CUST0708,Thomas Olsen,,39 yrs,Pune,2021-11-10,2024-05-17,18876,5.0,cdonovan@fox.biz,(212)022-8885x97077,India
CUST0709,Nathan Smith,,29 yrs,Bhopal,2022-11-09,2025-08-31,,4.0,michele35@gmail.com,+1-431-382-9824,Canada
CUST0710,Joseph Johnson,,34,Chennai,2025-02-09,2024-08-21,,3.0,wrong_email.com,+1-960-095-4921x649,USA
CUST0711,Steven Nguyen,Female,,Delhi,2026-01-03,2024-07-25,16829,1.0,colemankatie@yahoo.com,12345,UK
CUST0712,Darryl Williams,,36,Bhopal,2023-10-31,,34216,,nicholsvirginia@gmail.com,+1-376-087-4322,
CUST0713,Jessica Wright,Female,,Bhopal,2026-05-04,2025-06-28,,2.0,wrong_email.com,(794)593-5932,USA
CUST0714,Joseph Benson,Other,22 yrs,Mumbai,2025-07-28,,2183,1.0,linda55@lee.com,391.029.5126x916,UK
CUST0715,Brent Mata,,,Indore,2023-08-26,2025-09-23,7601,4.0,stephen89@gmail.com,7187729497,India
CUST0716,Anthony Ramirez,,21 yrs,Bhopal,2024-06-14,2025-07-28,,1.0,jeremiah25@lester-foster.com,+1-850-297-5510x33817,USA
CUST0717,Sandra Cherry,Male,Age is 46 years,Pune,2022-02-26,2025-11-19,15419,3.0,simmonsjasmine@hotmail.com,120-349-0295x04707,UK
CUST0718,Lisa Reeves MD,,21,Bhopal,2021-11-11,2025-09-25,₹1187,2.0,gonzalezkaren@gmail.com,055.438.7763,UK
CUST0719,Anthony Caldwell,Female,24,Pune,2021-07-29,2024-12-16,44884,1.0,yrichmond@hotmail.com,(814)947-3582x708,Canada
CUST0720,Anthony Jackson,Other,Age is 39 years,Mumbai,2022-05-08,2024-08-21,₹16060,5.0,tracy61@gmail.com,357-198-4810x2863,UK
CUST0721,Tyler Roth,Male,Age is 51 years,Chennai,2025-02-06,2024-09-26,45927,3.0,wjones@gmail.com,(271)132-6612x4017,UK
CUST0722,Brandon Bauer,,19,Delhi,2025-11-19,,₹41662,1.0,victoriaallen@snyder.com,8704051949,USA
CUST0723,Jared Floyd,Male,23 yrs,Chennai,2025-09-01,2026-02-11,,2.0,jamesgarcia@carter.com,7296130736,India
CUST0724,Juan Harris,Other,Age is 50 years,Mumbai,2023-08-01,,₹6927,1.0,michellesanchez@yahoo.com,001-308-505-8229x7061,USA
CUST0725,Benjamin Oneill,,38,Mumbai,2025-11-29,2025-08-31,,4.0,richardthomas@gmail.com,915-657-2862x222,USA
CUST0726,Antonio Reyes,Female,,Bhopal,2022-05-21,2025-07-07,,1.0,wrong_email.com,12345,USA
CUST0727,Hunter Mcknight,,43 yrs,,2022-02-12,,39279,1.0,hughesshannon@young.org,12345,India
CUST0728,Andrea Jones,Other,35 yrs,Mumbai,2023-02-28,2024-05-16,,1.0,michaelhendrix@lara.com,001-535-540-3582x40344,Canada
CUST0729,Eric Wells,Male,43,Pune,2021-07-23,2024-07-13,10029,3.0,jennifermontoya@hotmail.com,(628)274-7893,Canada
CUST0730,James Dominguez,Other,Age is 29 years,,2023-06-08,2024-12-10,₹3208,2.0,masondaugherty@martinez.org,12345,
CUST0731,Austin Marshall,,25 yrs,Delhi,2026-03-24,2024-08-01,6324,4.0,alyssa35@hotmail.com,795.711.9059x2257,Canada
CUST0732,Alexandra Sanford,Male,,Pune,2022-01-12,2026-03-08,₹5205,3.0,andrew14@richmond.com,(694)451-3567x71195,UK
CUST0733,,,Age is 35 years,Mumbai,2022-12-29,2025-03-07,₹12177,5.0,wrong_email.com,723.767.0069x0104,UK
CUST0734,Lynn Wood,Female,34,,2023-02-06,2026-04-23,₹17892,,wrong_email.com,581.370.2949,Canada
CUST0735,Cristian Peters,,Age is 31 years,Pune,2025-01-09,2025-03-16,,3.0,wrong_email.com,8185069514,UK
CUST0736,Susan Davis,,Age is 36 years,Indore,2025-09-02,2025-07-09,32763,2.0,alvaradoalbert@hotmail.com,069.390.5409,
CUST0737,Miss Marissa Evans,Other,48,Mumbai,2022-10-18,2025-10-13,19535,,mendozawilliam@horne.com,234.405.4917,Canada
CUST0738,Brandon Tucker,Female,,Delhi,2025-11-28,2025-09-21,15417,2.0,melissadrake@noble-thomas.com,977-482-8399,
CUST0739,David Hubbard,Other,Age is 40 years,Indore,2024-08-30,2024-09-14,,4.0,wrong_email.com,12345,UK
CUST0740,Sarah Snyder,,Age is 22 years,,2026-02-08,,49330,3.0,wrong_email.com,001-796-420-1536,
CUST0741,Timothy Wilson,Other,Age is 27 years,Mumbai,2025-11-29,2024-10-14,,2.0,jeffreybernard@dickerson-garcia.info,536-383-3521,
CUST0742,James Mcclain,Male,Age is 18 years,Pune,2026-03-28,2025-02-11,47152,1.0,donald09@oconnor.info,+1-534-183-6310x6975,Canada
CUST0743,,Female,29,,2024-11-11,2025-10-02,8865,3.0,thomas51@yahoo.com,12345,India
CUST0744,Jason Blackwell,Other,Age is 32 years,Chennai,2025-09-28,2025-10-21,₹23371,5.0,brandonjordan@hotmail.com,(193)688-8980,
CUST0745,Christopher Rosales,Female,33,Mumbai,2026-03-10,2025-11-23,,3.0,wrong_email.com,12345,India
CUST0746,Kristine Hammond,Other,Age is 27 years,Delhi,2021-10-10,2025-09-24,46365,3.0,moorewhitney@hotmail.com,077.849.8568,UK
CUST0747,Heather Patterson,Other,44,Indore,2025-07-03,2024-10-03,5910,2.0,cunderwood@hotmail.com,285-314-6725x525,Canada
CUST0748,Jon Cooper,,59 yrs,Chennai,2023-12-04,2024-12-13,₹14387,5.0,wrong_email.com,739-381-7896x8516,Canada
CUST0749,Steven Bishop,Other,Age is 32 years,Chennai,2023-04-29,2026-02-23,,2.0,aboone@burton.com,12345,Canada
CUST0750,Nathan Thomas,Male,29 yrs,Mumbai,2025-05-13,2024-08-02,10638,,tsmith@taylor.com,001-226-242-4890x4987,UK
CUST0751,Peggy Fischer,Female,33 yrs,Bhopal,2024-04-03,2025-10-12,31608,3.0,ekim@wall-smith.org,602-588-5021,USA
CUST0752,,Female,Age is 34 years,Indore,2022-10-16,2025-09-29,14944,3.0,eduardo79@clark.org,418.904.3830x87612,UK
CUST0753,Dale Hart,Male,55 yrs,Pune,2023-09-06,2025-01-05,₹39769,,wrong_email.com,246-620-3395x1689,UK
CUST0754,Jonathan Ballard,,21,Chennai,2023-01-23,2026-02-15,₹18164,2.0,kelly68@gmail.com,12345,UK
CUST0755,Monica Miller,Female,,Chennai,2023-12-19,2025-10-12,49150,4.0,zrose@yahoo.com,001-157-866-0390x4193,Canada
CUST0756,Amber Mills,Other,51,Chennai,2025-01-26,2025-08-05,₹5523,3.0,rmurphy@gmail.com,8030763756,India
CUST0757,Shannon Smith,,,Bhopal,2023-10-26,2024-09-22,,5.0,leslie19@yahoo.com,+1-768-701-2849x154,Canada
CUST0758,Sandra Oneill,Other,Age is 59 years,Bhopal,2025-01-20,2025-02-13,₹41554,2.0,wrong_email.com,+1-103-688-7659,India
CUST0759,Jennifer Hughes,Male,19,Pune,2023-10-14,2025-06-24,₹20472,,evantapia@collins-lucas.com,+1-352-199-4652x327,Canada
CUST0760,Jesus Jensen,Male,,Indore,2023-01-18,2024-09-26,₹46660,2.0,heathercastro@davis.com,+1-358-344-0955x3439,USA
CUST0761,Jason Noble,Female,,Indore,2024-10-31,2025-02-24,₹48628,4.0,vguerrero@gmail.com,858.852.0187,USA
CUST0762,Christine Webb,Male,,Mumbai,2022-01-15,,,5.0,wrong_email.com,229-306-9135x60810,India
CUST0763,Barry King,Female,Age is 33 years,Pune,2023-12-03,2025-10-05,,,hcisneros@wilson.com,12345,
CUST0764,Henry Whitaker,,Age is 37 years,Mumbai,2025-07-11,2025-10-02,₹38521,5.0,travis87@watkins.net,872-753-6462x0999,USA
CUST0765,Jose Brown,Male,29,Pune,2023-11-13,2025-09-27,,1.0,davilagregory@jacobs.com,128-228-3805,UK
CUST0766,Jordan Reed,Male,55,Indore,2022-02-17,2025-07-08,,1.0,odelgado@yahoo.com,+1-360-303-8566,India
CUST0767,Carlos Chase,Male,26 yrs,Bhopal,2024-05-27,2025-06-02,20902,3.0,wrong_email.com,(489)294-3130x33924,
CUST0768,Mary Mclaughlin,,,Bhopal,2023-06-12,2024-10-22,29751,4.0,kenneth22@yahoo.com,001-484-340-5077x29804,UK
CUST0769,Rebecca Warren,Female,40,Delhi,2025-06-19,2024-10-30,14233,3.0,sara73@schultz.com,144-738-6230x48196,India
CUST0770,Joseph Brown,Male,25,Indore,2024-07-28,,22429,1.0,tsalinas@hotmail.com,(611)192-9777x3030,UK
CUST0771,Stephanie Bell,Other,Age is 32 years,Pune,2022-07-23,2024-06-03,34544,2.0,garzawesley@yahoo.com,001-177-040-5667x58074,UK
CUST0772,Kathleen Johnson,Male,19 yrs,Mumbai,2021-05-20,,₹32156,,harveydavid@jordan.biz,001-440-908-6987x4703,India
CUST0773,Ronald Evans,,47 yrs,Bhopal,2024-07-06,,5220,1.0,vsimpson@gmail.com,(322)223-4503,
CUST0774,Andrea Cooper,Male,,Indore,2022-02-16,2026-04-24,,,dbarnes@yahoo.com,664-086-2445,
CUST0775,Leslie Santos,Male,42,Pune,2022-07-20,2026-01-24,₹43426,5.0,cookalyssa@yahoo.com,001-765-768-7657x7542,Canada
CUST0776,,Female,Age is 26 years,Mumbai,2022-04-22,2026-02-22,,2.0,qjohnson@edwards.com,12345,Canada
CUST0777,Luis Blackburn,,47,Chennai,2023-02-04,2024-06-03,7193,5.0,mark91@martin.com,001-331-197-0125x3736,Canada
CUST0778,Christopher Thompson,Female,39,Chennai,2025-12-12,2025-12-31,,1.0,hartgabrielle@gmail.com,+1-024-911-3774x59444,
CUST0779,Katherine Russell,,,Delhi,2021-07-27,2026-03-14,14607,5.0,dbrown@hotmail.com,12345,
CUST0780,Erin Sanders,,,,2021-10-29,2024-06-01,₹29967,1.0,christina76@gregory.com,+1-157-851-3896x49217,India
CUST0781,Andrew Sandoval,,54 yrs,Bhopal,2023-10-02,,₹8515,1.0,carrierobinson@hotmail.com,001-449-144-5602x517,UK
CUST0782,Paul Reyes,,Age is 32 years,Delhi,2026-01-29,2025-07-22,36835,4.0,uharris@fox.com,(753)822-6017x2780,
CUST0783,,Male,Age is 38 years,Indore,2024-03-19,2024-11-19,₹18540,2.0,bsmith@glass-vega.net,001.503.2747x952,USA
CUST0784,Andrea Burke,,Age is 32 years,Indore,2021-05-18,2025-05-23,,,fsimpson@hotmail.com,816.020.9424x87151,
CUST0785,Natalie Gill,Male,,Pune,2024-06-05,2025-12-06,,2.0,taylorjennifer@johnson-brown.org,+1-139-862-3716x757,Canada
CUST0786,Emily Acevedo,Other,52,Indore,2026-05-02,2024-11-23,17457,4.0,suemartinez@gmail.com,333-429-9126x22864,USA
CUST0787,,,Age is 18 years,Bhopal,2025-06-18,2024-12-10,₹40353,4.0,parkeramanda@gmail.com,+1-831-680-8492x5305,USA
CUST0788,Rebecca Butler,Male,Age is 36 years,Delhi,2025-04-27,2025-10-22,23206,3.0,amber42@cole.info,0835298599,USA
CUST0789,,Male,,Mumbai,2024-01-07,2026-05-06,₹1440,1.0,harriserin@velazquez-garcia.net,(965)242-9557,India
CUST0790,Christopher Howard,,Age is 52 years,Pune,2022-05-08,2025-09-04,,,morgandonaldson@flynn-moreno.com,+1-150-229-6237x306,
CUST0791,Dawn Davis,Other,20 yrs,Indore,2024-10-02,2025-05-06,,3.0,danielsleslie@berry-oliver.com,(173)280-3961x55243,USA
CUST0792,Carla Harding,Other,42 yrs,Pune,2025-01-06,2025-05-18,22426,2.0,zimmermanjoseph@yahoo.com,12345,USA
CUST0793,Tracey Jordan,Female,,Indore,2023-12-24,2026-04-22,₹46304,1.0,christinetorres@holmes.com,8646323059,USA
CUST0794,Nicholas Huffman,Female,42,Pune,2021-05-24,2025-08-23,,4.0,justin99@taylor-ellis.com,(994)434-6660,India
CUST0795,Kathleen Wang,Male,Age is 60 years,Mumbai,2025-03-19,2025-04-10,4129,,toddmelanie@yahoo.com,210.381.5380x39599,Canada
CUST0796,Michael Snyder,Male,Age is 43 years,Indore,2023-08-03,,43420,2.0,richardbrown@hotmail.com,264.695.5086,India
CUST0797,Thomas Clarke,Female,,Pune,2022-08-15,2024-10-31,₹23595,5.0,wrong_email.com,12345,USA
CUST0798,Kimberly Brady,Female,24,Mumbai,2023-07-29,2024-11-13,24069,1.0,jonesbryan@hotmail.com,(650)373-7452,India
CUST0799,Marilyn Sullivan,,33 yrs,Chennai,2025-10-24,2025-01-28,43209,5.0,thompsonemily@hotmail.com,280-242-4010x1087,USA
CUST0800,Mary Marshall,Male,,Chennai,2022-07-14,2025-10-05,₹42341,2.0,wrong_email.com,+1-800-493-5043x37045,UK
CUST0801,,Female,37 yrs,Bhopal,2022-06-01,2024-05-20,1123,,mendozarichard@hernandez-smith.com,+1-566-904-4105x171,USA
CUST0802,Sean Ponce,Male,43,Delhi,2024-01-11,2025-01-23,₹5731,5.0,anthonyray@garcia.biz,12345,India
CUST0803,Whitney Welch,,,Mumbai,2023-04-12,2024-07-24,,5.0,mgordon@gmail.com,(350)285-9955x1684,India
CUST0804,Virginia Hernandez,,29 yrs,Indore,2024-05-05,2024-09-08,,1.0,ewalker@collins-smith.com,(386)156-1247,
CUST0805,Catherine Dyer,Male,,Delhi,2024-11-02,2025-08-25,₹19477,2.0,khendricks@garrett.org,435.722.4364,UK
CUST0806,Cynthia Merritt,,51,Indore,2026-05-03,,,2.0,joelcurry@hotmail.com,674.991.5435x7096,USA
CUST0807,Javier Carson,Other,32,Bhopal,2025-12-22,2025-07-15,37535,4.0,wrong_email.com,001-614-270-5011x6891,USA
