,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
583,CUST0584,Stephen Mitchell,Other,49,Pune,2024-08-11,2026-01-06,24248,3.0,weisslauren@hotmail.com,+1-479-160-8252,Canada
584,CUST0585,Caitlin Perez,Female,38,Pune,2023-04-14,2025-04-07,49668,1.0,ygibson@calderon.com,759-249-2848,India
585,CUST0586,Diana Harmon DDS,Male,38,Delhi,2024-07-24,2024-11-03,40912,2.0,brittany66@flores.com,001-106-157-0761x469,Canada
586,CUST0587,Julie Ruiz,Other,18,Chennai,2023-07-22,2026-03-19,24248,3.0,deborahsilva@nguyen.com,(719)426-8332x1799,India
587,CUST0588,Andrea Jones,Female,48,Chennai,2026-03-10,2025-06-26,44619,2.0,wrong_email.com,+1-774-053-6351,Canada
588,CUST0589,Clifford Hill,Other,40,Mumbai,2024-12-10,2025-01-22,24248,4.0,benjamin17@greene.com,+1-086-660-5722x953,USA
589,CUST0590,Courtney Green,Female,52,Chennai,2024-10-29,2025-09-24,24248,3.0,xschwartz@larsen.com,443.621.6180,India
590,CUST0591,Logan Greene,Male,29,Indore,2025-07-10,2025-09-24,11106,2.0,jennifer79@gmail.com,(902)913-4374x535,UK
591,CUST0592,John Long,Female,30,Bhopal,2022-05-17,2026-04-07,12730,1.0,ilong@lopez.com,(809)139-4489x297,Canada
592,CUST0593,Christopher Vargas,Female,52,Delhi,2026-02-15,2025-10-04,47480,4.0,icox@ross.net,12345,Canada
593,CUST0594,Kathryn Terry,Male,38,Chennai,2021-11-06,2025-10-04,3678,3.0,wrong_email.com,+1-767-076-4325x10257,Canada
594,CUST0595,Wendy Farrell,Male,19,Chennai,2023-11-15,2025-07-22,32182,2.0,thomasrobert@green-rhodes.com,+1-562-563-5701x3748,Canada
595,CUST0596,Diana Munoz,Other,45,Pune,2026-04-11,2024-05-09,19856,3.0,ljohnson@carter.com,001-681-875-6048,USA
596,CUST0597,Shannon Olson,Other,38,Mumbai,2022-11-27,2024-06-29,25739,4.0,angelaarroyo@boone-graham.biz,12345,USA
597,CUST0598,Andrea Jones,Male,58,Pune,2026-01-16,2025-04-05,7795,5.0,sadams@brooks.biz,0435221216,UK
598,CUST0599,David Johnson,Male,35,Delhi,2022-09-06,2024-08-12,23225,5.0,robertrodgers@cook.net,12345,UK
599,CUST0600,Clifford Wilson,Female,55,Pune,2022-05-04,2025-02-14,18978,5.0,rthompson@pope-ramsey.com,3575519781,UK
600,CUST0601,Andrea Jones,Female,37,Indore,2024-01-25,2024-10-17,24248,2.0,victoria41@simon.com,1648261860,India
601,CUST0602,Gerald Trujillo,Male,38,Pune,2024-04-21,2024-10-12,27085,3.0,anthonyrogers@brown.net,5333401761,USA
602,CUST0603,Jonathan Henderson,Male,20,Pune,2025-06-20,2025-09-08,24248,1.0,llarson@hotmail.com,001-520-617-1298x55635,UK
603,CUST0604,Juan Morris,Female,18,Bhopal,2023-03-25,2025-10-12,24248,5.0,ecarlson@gmail.com,001-977-638-2786x452,Canada
604,CUST0605,Catherine Peterson,Other,22,Delhi,2023-12-06,2024-07-26,24248,2.0,longmary@livingston.com,001-977-139-8343x515,UK
605,CUST0606,Terri Woods,Male,29,Pune,2022-06-22,2025-04-10,24248,5.0,kathleen13@cohen.com,857.538.5617x363,Canada
606,CUST0607,Ryan Thompson,Female,30,Chennai,2023-08-11,2024-05-13,48207,1.0,cassandra15@hotmail.com,001-119-749-2533x0209,UK
607,CUST0608,David Hester,Male,36,Chennai,2025-07-22,2025-05-17,30524,2.0,wrong_email.com,+1-105-973-9613x092,Canada
608,CUST0609,Ricky Carlson,Female,38,Delhi,2024-06-02,2026-04-15,24248,1.0,traci58@yahoo.com,(719)457-7811x26193,India
609,CUST0610,Andrea Jones,Female,38,Pune,2025-08-07,2024-06-06,16655,5.0,devin80@yahoo.com,+1-107-039-5117x4916,Canada
610,CUST0611,Christopher Short,Other,23,Bhopal,2022-01-11,2024-12-16,34879,3.0,andersonkelly@gmail.com,1588293539,Canada
611,CUST0612,Katherine Lane,Female,38,Mumbai,2023-09-29,2025-10-15,24248,4.0,wrong_email.com,+1-056-562-2689x57467,Canada
612,CUST0613,Nichole Martin,Female,57,Indore,2024-04-30,2025-03-13,26238,5.0,thartman@hotmail.com,(005)720-8653,India
613,CUST0614,Angela Brooks,Female,39,Mumbai,2023-06-23,2026-02-15,10745,4.0,wrong_email.com,668-455-3883x1404,USA
614,CUST0615,Joshua Parker,Female,37,Pune,2024-05-26,2025-05-25,24248,3.0,wrong_email.com,713.429.1026,India
615,CUST0616,Terry Hancock,Female,52,Bhopal,2025-10-10,2025-02-02,34356,4.0,stevenfarmer@jones.com,614.271.2368,Canada
616,CUST0617,Craig Fernandez,Female,23,Bhopal,2026-02-06,2025-11-19,24248,3.0,arnoldjonathan@walton-scott.com,+1-375-812-9786x5841,UK
617,CUST0618,Jorge Alvarez,Other,51,Bhopal,2022-06-01,2025-03-31,4960,3.0,cheyenne89@stark-shepherd.com,068-283-1009x602,India
618,CUST0619,Melissa Harris,Other,52,Pune,2024-02-15,2024-07-01,24248,1.0,jaime26@gmail.com,(329)005-4171x4403,Canada
619,CUST0620,Travis Roy,Female,47,Pune,2021-10-26,2025-06-28,42336,3.0,neil78@gmail.com,+1-347-722-3441x15389,Canada
620,CUST0621,David Burgess,Female,33,Pune,2026-04-29,2025-01-27,30923,5.0,jordan64@yahoo.com,+1-647-019-2888,USA
621,CUST0622,Michael Armstrong,Male,60,Chennai,2025-03-13,2025-09-30,9405,2.0,wrong_email.com,473-958-7150,Canada
622,CUST0623,Philip Pruitt,Female,59,Pune,2023-10-22,2026-04-11,5887,5.0,wrong_email.com,993-528-0797,USA
623,CUST0624,Christina Watson,Other,44,Mumbai,2025-12-13,2026-03-10,24248,3.0,wrong_email.com,(746)533-6125x042,India
624,CUST0625,Cathy Deleon,Female,38,Pune,2024-04-23,2026-03-10,15940,3.0,brittanymiller@yahoo.com,(643)024-8850x182,UK
625,CUST0626,Hannah Robbins,Male,21,Bhopal,2025-04-04,2025-11-16,43300,1.0,wrong_email.com,7244340279,Canada
626,CUST0627,Michael Williamson,Female,41,Pune,2023-11-05,2025-06-13,24248,3.0,josephscott@brewer.com,(103)335-1873x822,India
627,CUST0628,Shelley Frey,Male,29,Bhopal,2021-10-16,2024-06-05,2298,5.0,xanderson@smith.com,(095)748-9948,Canada
628,CUST0629,Kenneth Lee,Female,23,Pune,2024-11-02,2024-06-05,24248,2.0,john53@cruz.com,(466)094-4380,USA
629,CUST0630,Richard Powers,Female,49,Chennai,2022-04-23,2025-10-08,24248,3.0,iaguilar@gonzalez.com,(393)003-4554,USA
630,CUST0631,Norma Weiss,Female,53,Bhopal,2021-11-18,2025-12-07,45613,4.0,maryroberts@taylor.com,830.113.2469,Canada
631,CUST0632,Elizabeth Garcia,Other,47,Pune,2022-07-12,2025-10-12,42100,1.0,wrong_email.com,12345,Canada
632,CUST0633,Maria Evans,Male,28,Pune,2025-04-13,2024-09-04,28336,5.0,wrong_email.com,433-201-6970x06698,USA
633,CUST0634,Anna Davis,Male,38,Bhopal,2023-04-11,2024-09-04,31245,3.0,kelly07@hotmail.com,+1-665-199-3122x79244,USA
634,CUST0635,Anthony Weaver,Other,38,Bhopal,2024-09-14,2024-05-22,24248,1.0,wayneyoung@gmail.com,674-937-6579x191,India
635,CUST0636,Kevin Miller,Other,38,Bhopal,2024-02-29,2025-02-22,48341,3.0,joshuacruz@thomas.com,(823)255-7354x63583,Canada
636,CUST0637,Andrea Johnson,Male,56,Pune,2022-07-23,2025-01-04,1343,1.0,wrong_email.com,359.706.9218x524,UK
637,CUST0638,Michelle Paul,Other,49,Chennai,2026-01-30,2025-09-01,47980,5.0,dakota86@yahoo.com,12345,UK
638,CUST0639,Eric Preston,Male,58,Delhi,2023-10-22,2025-06-24,31537,2.0,jonesjames@brown.biz,(003)753-9913x4801,UK
639,CUST0640,Debbie Harding,Female,24,Mumbai,2026-01-05,2025-03-08,25895,2.0,sabrina51@yahoo.com,(452)374-5251,UK
640,CUST0641,Nicholas Johnson,Male,38,Pune,2025-11-09,2025-07-06,31707,4.0,gloriaking@yahoo.com,341.660.2992x13721,UK
641,CUST0642,Dominique Smith,Female,38,Chennai,2022-11-10,2025-07-06,3330,2.0,sanchezamy@hotmail.com,2269627668,USA
642,CUST0643,Leslie House,Other,36,Indore,2024-07-05,2025-07-06,10403,5.0,pvaughn@gmail.com,+1-725-477-0033x8253,Canada
643,CUST0644,David Lewis,Female,38,Chennai,2024-05-04,2026-01-24,6570,3.0,sharonbryant@hotmail.com,001-659-604-1854x9053,UK
644,CUST0645,Paul Johnson,Female,49,Chennai,2022-06-21,2025-10-05,24248,3.0,rmercer@gmail.com,+1-767-727-0849x6725,Canada
645,CUST0646,Nicholas Marsh,Other,38,Bhopal,2023-02-16,2024-11-11,11136,2.0,hoffmanandrea@walsh.info,+1-337-120-4170,UK
646,CUST0647,Carol Morales,Male,32,Mumbai,2023-08-30,2026-02-02,20878,4.0,gperkins@long.info,(005)233-5604x837,Canada
647,CUST0648,Dawn Green,Other,41,Delhi,2024-03-27,2026-04-03,39166,4.0,theresastewart@yahoo.com,4640418293,Canada
648,CUST0649,Andrea Jones,Male,26,Pune,2021-06-14,2025-10-19,32923,3.0,johnbaker@hotmail.com,+1-816-768-1028x567,India
649,CUST0650,Jose Chapman,Female,38,Delhi,2024-10-26,2025-10-19,36456,3.0,mmartin@coleman.com,001-543-426-9605,UK
650,CUST0651,Michael Blake,Other,45,Pune,2025-04-03,2025-03-16,15018,2.0,dthompson@hotmail.com,126-256-3791x08500,India
651,CUST0652,Justin Gentry,Male,38,Chennai,2021-06-30,2025-08-02,24248,5.0,michael33@joyce.com,+1-299-857-2082x035,Canada
652,CUST0653,Daniel Reed,Female,38,Mumbai,2024-09-21,2025-12-20,22380,5.0,peter59@hotmail.com,001-837-912-2814x984,Canada
653,CUST0654,Martha White,Other,56,Bhopal,2021-05-16,2026-03-19,42427,1.0,juliemoore@gmail.com,776.556.0929,USA
654,CUST0655,Angel Williams,Female,20,Delhi,2026-03-21,2024-12-31,24248,1.0,fergusonjacob@rodriguez.com,12345,Canada
655,CUST0656,Morgan Wright,Female,22,Indore,2022-08-18,2025-04-14,24248,2.0,brendagoodwin@hotmail.com,+1-201-595-4664,India
656,CUST0657,Frank Myers,Female,45,Chennai,2024-03-27,2024-12-25,22888,1.0,wrong_email.com,001-885-774-9429x57482,USA
657,CUST0658,Lisa Lowe,Female,38,Indore,2024-05-26,2025-04-27,19300,2.0,olsonalexander@yahoo.com,962-819-2147x44661,Canada
658,CUST0659,Joel Morales,Female,55,Pune,2021-07-03,2025-04-27,34963,3.0,martinezanita@sutton-cline.biz,12345,India
659,CUST0660,Lisa Guerra,Male,38,Mumbai,2025-05-11,2024-05-17,24248,1.0,robertsamy@haley.com,(495)124-3127x9175,UK
660,CUST0661,Andrea Jones,Male,44,Chennai,2022-06-02,2025-04-03,13020,1.0,zunigaashley@alvarez.com,+1-451-036-3106,India
661,CUST0662,Lisa Rodriguez,Male,60,Indore,2022-12-31,2026-01-04,24248,3.0,grossjennifer@rodriguez-thomas.com,(179)930-6947x9551,Canada
662,CUST0663,Linda May,Female,25,Indore,2021-12-14,2024-12-31,24248,2.0,melissacox@beasley.biz,+1-056-796-0495x60221,UK
663,CUST0664,Brian Moran,Female,41,Delhi,2024-07-31,2024-07-03,40315,2.0,kellerdawn@moore-quinn.com,+1-323-059-3716x0132,USA
664,CUST0665,David Diaz,Female,38,Pune,2025-12-01,2024-07-03,45970,5.0,lesterjames@hotmail.com,8186068502,Canada
665,CUST0666,Jennifer Lester,Other,29,Mumbai,2021-12-31,2025-05-08,1958,5.0,keithmary@robbins-gonzalez.com,(322)472-2574,USA
666,CUST0667,Andrea Jones,Female,26,Pune,2021-12-04,2026-05-01,24248,4.0,timothy87@hotmail.com,969.126.2387x5387,India
667,CUST0668,Ronnie Villa,Male,38,Pune,2022-01-28,2026-03-01,38334,3.0,christopherballard@bailey.com,114-537-2196,India
668,CUST0669,Robert Hamilton,Female,39,Pune,2023-08-10,2026-03-15,8297,2.0,wrong_email.com,833-346-4584,USA
669,CUST0670,Thomas Green,Female,38,Bhopal,2022-10-16,2025-02-12,26997,5.0,wrong_email.com,8825124628,Canada
670,CUST0671,Stephanie Taylor,Other,38,Pune,2024-11-12,2025-12-07,24248,3.0,porterkurt@campbell.com,(649)347-3619,USA
671,CUST0672,Stephen Tran,Female,27,Indore,2024-10-29,2025-03-26,5729,5.0,wrong_email.com,(758)175-1019x531,Canada
672,CUST0673,Adriana Garcia,Male,25,Indore,2024-05-26,2025-06-05,24248,3.0,wrong_email.com,+1-955-586-3140,USA
673,CUST0674,Mary Church,Female,34,Pune,2026-02-28,2025-03-13,24248,4.0,frostmisty@yahoo.com,+1-737-748-7031,India
674,CUST0675,Robert Jones,Female,33,Pune,2022-05-11,2025-07-30,8909,2.0,kingeric@gmail.com,(376)613-1497x13767,Canada
675,CUST0676,Linda Stewart,Female,38,Mumbai,2024-04-11,2025-07-25,24248,5.0,taratorres@yahoo.com,389-984-5801x803,USA
676,CUST0677,Randy Johnson,Other,53,Pune,2021-05-12,2025-12-23,26707,4.0,murraytaylor@nguyen.net,(267)927-3232x76435,India
677,CUST0678,James White,Other,38,Pune,2022-03-31,2026-01-23,26494,2.0,michelle80@bryant-hickman.net,+1-134-993-5994x3791,India
678,CUST0679,Amy Sanders,Female,38,Pune,2023-03-31,2024-10-08,14825,5.0,heather57@yahoo.com,(238)892-3784x9353,Canada
679,CUST0680,Mrs. Taylor Hernandez,Other,38,Chennai,2025-04-21,2024-10-08,16020,5.0,raymondshelby@gmail.com,470.711.5035x3609,USA
680,CUST0681,Morgan Reid,Female,38,Delhi,2023-02-26,2025-05-09,19722,1.0,lindacontreras@clark.com,(866)297-9673x583,Canada
681,CUST0682,Adam Carter,Male,38,Pune,2025-10-08,2025-05-09,24248,3.0,johnbeard@gross.com,(690)375-9267,Canada
682,CUST0683,Stephanie Chambers,Female,46,Mumbai,2024-07-23,2024-10-09,42254,4.0,jeremyroberts@robinson-le.com,578-544-5556x0099,India
683,CUST0684,Brent Foster,Female,25,Delhi,2023-12-17,2026-04-26,24248,2.0,qjensen@cannon-williamson.com,(851)660-7171x2002,Canada
684,CUST0685,Valerie Rivera,Female,28,Delhi,2022-11-14,2025-02-08,26405,1.0,guerraanthony@turner.com,+1-097-699-3725x3557,Canada
685,CUST0686,Joshua Sharp,Female,59,Indore,2023-01-26,2025-07-16,36286,3.0,jeffreylewis@gmail.com,001-036-471-3823x122,USA
686,CUST0687,Danny Nelson,Female,37,Pune,2024-06-20,2025-07-16,24248,5.0,rodneyhansen@hotmail.com,(930)076-8211x1298,India
687,CUST0688,Cindy Snyder,Male,38,Bhopal,2023-08-12,2025-10-09,45897,3.0,marychapman@hutchinson.com,(682)575-3313x71948,USA
688,CUST0689,Darren Joseph,Female,20,Delhi,2023-03-18,2025-10-09,14202,3.0,cory26@nguyen-haley.org,775-441-0284x08257,India
689,CUST0690,James Reeves,Male,38,Delhi,2024-01-16,2025-08-19,7997,1.0,davidbaker@watson-brown.biz,978-516-6117,Canada
690,CUST0691,Andrea Jones,Female,48,Chennai,2024-03-01,2025-08-19,24248,1.0,nicholas82@yahoo.com,(301)835-6564,UK
691,CUST0692,Frank Davenport,Female,38,Pune,2021-06-15,2024-08-26,24248,3.0,wrong_email.com,062-708-1474x89532,Canada
692,CUST0693,Barry Peters,Other,38,Chennai,2023-11-01,2025-09-14,24248,3.0,kristinaustin@smith.com,12345,Canada
693,CUST0694,Mariah Perry,Female,25,Pune,2023-09-28,2025-09-10,25242,3.0,theresa71@camacho.org,(684)877-9301,Canada
694,CUST0695,Aaron Swanson,Other,56,Chennai,2023-12-25,2025-08-13,34201,2.0,llynn@smith.com,+1-173-942-4138,Canada
695,CUST0696,William Cook,Other,38,Indore,2024-08-30,2024-07-11,24248,5.0,wrong_email.com,302.749.7290,Canada
696,CUST0697,Jeffrey Trujillo,Female,50,Bhopal,2022-01-25,2025-09-03,24248,1.0,webbsuzanne@cabrera.net,+1-416-661-8327x1741,Canada
697,CUST0698,Jacob Vaughan,Female,47,Chennai,2025-10-10,2025-12-19,23577,3.0,hillmegan@yahoo.com,+1-545-297-8837x6502,Canada
698,CUST0699,Brian Hale,Female,47,Chennai,2022-09-27,2025-08-01,19746,2.0,tammysmith@haley-medina.com,141-758-9993x93028,Canada
699,CUST0700,Jessica Rogers,Male,25,Pune,2024-01-25,2026-01-29,35603,3.0,diazsarah@jones-mcconnell.com,001-050-933-8165,UK
700,CUST0701,Todd Quinn,Male,28,Delhi,2025-02-09,2024-06-12,8935,3.0,jacqueline12@yahoo.com,7815766128,Canada
701,CUST0702,Cheryl Mckinney,Other,38,Delhi,2025-02-25,2024-05-27,39027,3.0,conwaytasha@drake-hall.com,001-541-515-7474,UK
702,CUST0703,Andrea Jones,Female,38,Pune,2026-04-26,2024-05-27,24248,3.0,carrie01@wilson.com,7535665436,Canada
703,CUST0704,Erin Stephens,Female,38,Bhopal,2024-04-29,2025-11-01,24248,3.0,bakerjillian@smith-henson.com,+1-820-133-2191x878,India
704,CUST0705,Michael Fox Jr.,Other,36,Pune,2022-01-03,2024-11-01,18045,1.0,paulasimpson@martinez.com,+1-772-293-8842x4969,Canada
705,CUST0706,Jeremy Morris,Other,38,Delhi,2021-08-07,2024-09-13,46280,2.0,ijacobs@yahoo.com,501.876.1766x7546,Canada
706,CUST0707,Kaitlyn Castro,Male,38,Chennai,2024-08-15,2025-10-02,24248,2.0,wrong_email.com,831-531-0865x74042,Canada
707,CUST0708,Thomas Olsen,Female,39,Pune,2021-11-10,2024-05-17,18876,5.0,cdonovan@fox.biz,(212)022-8885x97077,India
708,CUST0709,Nathan Smith,Female,29,Bhopal,2022-11-09,2025-08-31,24248,4.0,michele35@gmail.com,+1-431-382-9824,Canada
709,CUST0710,Joseph Johnson,Female,34,Chennai,2025-02-09,2024-08-21,24248,3.0,wrong_email.com,+1-960-095-4921x649,USA
710,CUST0711,Steven Nguyen,Female,38,Delhi,2026-01-03,2024-07-25,16829,1.0,colemankatie@yahoo.com,12345,UK
711,CUST0712,Darryl Williams,Female,36,Bhopal,2023-10-31,2024-07-25,34216,3.0,nicholsvirginia@gmail.com,+1-376-087-4322,Canada
712,CUST0713,Jessica Wright,Female,38,Bhopal,2026-05-04,2025-06-28,24248,2.0,wrong_email.com,(794)593-5932,USA
713,CUST0714,Joseph Benson,Other,22,Mumbai,2025-07-28,2025-06-28,2183,1.0,linda55@lee.com,391.029.5126x916,UK
714,CUST0715,Brent Mata,Female,38,Indore,2023-08-26,2025-09-23,7601,4.0,stephen89@gmail.com,7187729497,India
715,CUST0716,Anthony Ramirez,Female,21,Bhopal,2024-06-14,2025-07-28,24248,1.0,jeremiah25@lester-foster.com,+1-850-297-5510x33817,USA
716,CUST0717,Sandra Cherry,Male,46,Pune,2022-02-26,2025-11-19,15419,3.0,simmonsjasmine@hotmail.com,120-349-0295x04707,UK
717,CUST0718,Lisa Reeves MD,Female,21,Bhopal,2021-11-11,2025-09-25,1187,2.0,gonzalezkaren@gmail.com,055.438.7763,UK
718,CUST0719,Anthony Caldwell,Female,24,Pune,2021-07-29,2024-12-16,44884,1.0,yrichmond@hotmail.com,(814)947-3582x708,Canada
719,CUST0720,Anthony Jackson,Other,39,Mumbai,2022-05-08,2024-08-21,16060,5.0,tracy61@gmail.com,357-198-4810x2863,UK
720,CUST0721,Tyler Roth,Male,51,Chennai,2025-02-06,2024-09-26,45927,3.0,wjones@gmail.com,(271)132-6612x4017,UK
721,CUST0722,Brandon Bauer,Female,19,Delhi,2025-11-19,2024-09-26,41662,1.0,victoriaallen@snyder.com,8704051949,USA
722,CUST0723,Jared Floyd,Male,23,Chennai,2025-09-01,2026-02-11,24248,2.0,jamesgarcia@carter.com,7296130736,India
723,CUST0724,Juan Harris,Other,50,Mumbai,2023-08-01,2026-02-11,6927,1.0,michellesanchez@yahoo.com,001-308-505-8229x7061,USA
724,CUST0725,Benjamin Oneill,Female,38,Mumbai,2025-11-29,2025-08-31,24248,4.0,richardthomas@gmail.com,915-657-2862x222,USA
725,CUST0726,Antonio Reyes,Female,38,Bhopal,2022-05-21,2025-07-07,24248,1.0,wrong_email.com,12345,USA
726,CUST0727,Hunter Mcknight,Female,43,Pune,2022-02-12,2025-07-07,39279,1.0,hughesshannon@young.org,12345,India
727,CUST0728,Andrea Jones,Other,35,Mumbai,2023-02-28,2024-05-16,24248,1.0,michaelhendrix@lara.com,001-535-540-3582x40344,Canada
728,CUST0729,Eric Wells,Male,43,Pune,2021-07-23,2024-07-13,10029,3.0,jennifermontoya@hotmail.com,(628)274-7893,Canada
729,CUST0730,James Dominguez,Other,29,Pune,2023-06-08,2024-12-10,3208,2.0,masondaugherty@martinez.org,12345,Canada
730,CUST0731,Austin Marshall,Female,25,Delhi,2026-03-24,2024-08-01,6324,4.0,alyssa35@hotmail.com,795.711.9059x2257,Canada
731,CUST0732,Alexandra Sanford,Male,38,Pune,2022-01-12,2026-03-08,5205,3.0,andrew14@richmond.com,(694)451-3567x71195,UK
732,CUST0733,Andrea Jones,Female,35,Mumbai,2022-12-29,2025-03-07,12177,5.0,wrong_email.com,723.767.0069x0104,UK
733,CUST0734,Lynn Wood,Female,34,Pune,2023-02-06,2026-04-23,17892,3.0,wrong_email.com,581.370.2949,Canada
734,CUST0735,Cristian Peters,Female,31,Pune,2025-01-09,2025-03-16,24248,3.0,wrong_email.com,8185069514,UK
735,CUST0736,Susan Davis,Female,36,Indore,2025-09-02,2025-07-09,32763,2.0,alvaradoalbert@hotmail.com,069.390.5409,Canada
736,CUST0737,Miss Marissa Evans,Other,48,Mumbai,2022-10-18,2025-10-13,19535,3.0,mendozawilliam@horne.com,234.405.4917,Canada
737,CUST0738,Brandon Tucker,Female,38,Delhi,2025-11-28,2025-09-21,15417,2.0,melissadrake@noble-thomas.com,977-482-8399,Canada
738,CUST0739,David Hubbard,Other,40,Indore,2024-08-30,2024-09-14,24248,4.0,wrong_email.com,12345,UK
739,CUST0740,Sarah Snyder,Female,22,Pune,2026-02-08,2024-09-14,49330,3.0,wrong_email.com,001-796-420-1536,Canada
740,CUST0741,Timothy Wilson,Other,27,Mumbai,2025-11-29,2024-10-14,24248,2.0,jeffreybernard@dickerson-garcia.info,536-383-3521,Canada
741,CUST0742,James Mcclain,Male,18,Pune,2026-03-28,2025-02-11,47152,1.0,donald09@oconnor.info,+1-534-183-6310x6975,Canada
742,CUST0743,Andrea Jones,Female,29,Pune,2024-11-11,2025-10-02,8865,3.0,thomas51@yahoo.com,12345,India
743,CUST0744,Jason Blackwell,Other,32,Chennai,2025-09-28,2025-10-21,23371,5.0,brandonjordan@hotmail.com,(193)688-8980,Canada
744,CUST0745,Christopher Rosales,Female,33,Mumbai,2026-03-10,2025-11-23,24248,3.0,wrong_email.com,12345,India
745,CUST0746,Kristine Hammond,Other,27,Delhi,2021-10-10,2025-09-24,46365,3.0,moorewhitney@hotmail.com,077.849.8568,UK
746,CUST0747,Heather Patterson,Other,44,Indore,2025-07-03,2024-10-03,5910,2.0,cunderwood@hotmail.com,285-314-6725x525,Canada
747,CUST0748,Jon Cooper,Female,59,Chennai,2023-12-04,2024-12-13,14387,5.0,wrong_email.com,739-381-7896x8516,Canada
748,CUST0749,Steven Bishop,Other,32,Chennai,2023-04-29,2026-02-23,24248,2.0,aboone@burton.com,12345,Canada
749,CUST0750,Nathan Thomas,Male,29,Mumbai,2025-05-13,2024-08-02,10638,3.0,tsmith@taylor.com,001-226-242-4890x4987,UK
750,CUST0751,Peggy Fischer,Female,33,Bhopal,2024-04-03,2025-10-12,31608,3.0,ekim@wall-smith.org,602-588-5021,USA
751,CUST0752,Andrea Jones,Female,34,Indore,2022-10-16,2025-09-29,14944,3.0,eduardo79@clark.org,418.904.3830x87612,UK
752,CUST0753,Dale Hart,Male,55,Pune,2023-09-06,2025-01-05,39769,3.0,wrong_email.com,246-620-3395x1689,UK
753,CUST0754,Jonathan Ballard,Female,21,Chennai,2023-01-23,2026-02-15,18164,2.0,kelly68@gmail.com,12345,UK
754,CUST0755,Monica Miller,Female,38,Chennai,2023-12-19,2025-10-12,49150,4.0,zrose@yahoo.com,001-157-866-0390x4193,Canada
755,CUST0756,Amber Mills,Other,51,Chennai,2025-01-26,2025-08-05,5523,3.0,rmurphy@gmail.com,8030763756,India
756,CUST0757,Shannon Smith,Female,38,Bhopal,2023-10-26,2024-09-22,24248,5.0,leslie19@yahoo.com,+1-768-701-2849x154,Canada
757,CUST0758,Sandra Oneill,Other,59,Bhopal,2025-01-20,2025-02-13,41554,2.0,wrong_email.com,+1-103-688-7659,India
758,CUST0759,Jennifer Hughes,Male,19,Pune,2023-10-14,2025-06-24,20472,3.0,evantapia@collins-lucas.com,+1-352-199-4652x327,Canada
759,CUST0760,Jesus Jensen,Male,38,Indore,2023-01-18,2024-09-26,46660,2.0,heathercastro@davis.com,+1-358-344-0955x3439,USA
760,CUST0761,Jason Noble,Female,38,Indore,2024-10-31,2025-02-24,48628,4.0,vguerrero@gmail.com,858.852.0187,USA
761,CUST0762,Christine Webb,Male,38,Mumbai,2022-01-15,2025-02-24,24248,5.0,wrong_email.com,229-306-9135x60810,India
762,CUST0763,Barry King,Female,33,Pune,2023-12-03,2025-10-05,24248,3.0,hcisneros@wilson.com,12345,Canada
763,CUST0764,Henry Whitaker,Female,37,Mumbai,2025-07-11,2025-10-02,38521,5.0,travis87@watkins.net,872-753-6462x0999,USA
764,CUST0765,Jose Brown,Male,29,Pune,2023-11-13,2025-09-27,24248,1.0,davilagregory@jacobs.com,128-228-3805,UK
765,CUST0766,Jordan Reed,Male,55,Indore,2022-02-17,2025-07-08,24248,1.0,odelgado@yahoo.com,+1-360-303-8566,India
766,CUST0767,Carlos Chase,Male,26,Bhopal,2024-05-27,2025-06-02,20902,3.0,wrong_email.com,(489)294-3130x33924,Canada
767,CUST0768,Mary Mclaughlin,Female,38,Bhopal,2023-06-12,2024-10-22,29751,4.0,kenneth22@yahoo.com,001-484-340-5077x29804,UK
768,CUST0769,Rebecca Warren,Female,40,Delhi,2025-06-19,2024-10-30,14233,3.0,sara73@schultz.com,144-738-6230x48196,India
769,CUST0770,Joseph Brown,Male,25,Indore,2024-07-28,2024-10-30,22429,1.0,tsalinas@hotmail.com,(611)192-9777x3030,UK
770,CUST0771,Stephanie Bell,Other,32,Pune,2022-07-23,2024-06-03,34544,2.0,garzawesley@yahoo.com,001-177-040-5667x58074,UK
771,CUST0772,Kathleen Johnson,Male,19,Mumbai,2021-05-20,2024-06-03,32156,3.0,harveydavid@jordan.biz,001-440-908-6987x4703,India
772,CUST0773,Ronald Evans,Female,47,Bhopal,2024-07-06,2024-06-03,5220,1.0,vsimpson@gmail.com,(322)223-4503,Canada
773,CUST0774,Andrea Cooper,Male,38,Indore,2022-02-16,2026-04-24,24248,3.0,dbarnes@yahoo.com,664-086-2445,Canada
774,CUST0775,Leslie Santos,Male,42,Pune,2022-07-20,2026-01-24,43426,5.0,cookalyssa@yahoo.com,001-765-768-7657x7542,Canada
775,CUST0776,Andrea Jones,Female,26,Mumbai,2022-04-22,2026-02-22,24248,2.0,qjohnson@edwards.com,12345,Canada
776,CUST0777,Luis Blackburn,Female,47,Chennai,2023-02-04,2024-06-03,7193,5.0,mark91@martin.com,001-331-197-0125x3736,Canada
777,CUST0778,Christopher Thompson,Female,39,Chennai,2025-12-12,2025-12-31,24248,1.0,hartgabrielle@gmail.com,+1-024-911-3774x59444,Canada
